Infrastructure_Age,Distance_to_TreatmentPlant,Population_Density,Population_Impacted,Repair_Team_Availability,Local_Authority_Responsiveness,Priority_Level,lat,lon,Scenario,Turbidity,pH,Conductivity,Organic_Carbon,ORP,Dissolved_Oxygen,Flow_Rate,Pressure,Temperature,Sensor_Fault,timestamp_year,timestamp_month,timestamp_day,timestamp_hour,weekday,Failure_Risk_Score,Potability
37,7.7358609239766665,1621,38380,1,0.7140628561635783,2,-1.5444839040142522,29.532868255823786,normal,1.0151706230309452,7.579713827027298,477.4894987177971,13.637682252339408,273.97009782884237,4.9224226040287675,17.52013716328058,8.846139200654724,25.58371452284054,0,2024,7,5,8,4,0.12,0
23,13.120833988940218,2565,14564,1,0.7286613633036173,2,-1.8733041660190402,29.90408928512079,chemical_contamination,2.9340946012845475,9.345314938467387,469.5411894910907,8.289978074527589,89.89068738326229,2.5009295840923222,24.610919421868328,12.030912910280533,17.349745118234274,0,2025,6,8,9,6,0.36,0
36,12.701875237302172,1966,122675,1,0.1256056597135503,2,-1.7529734606727323,29.878928059952134,normal,2.663726637802808,7.718790797294397,381.7993257291817,8.304053279131011,256.2960526428351,5.8991298688858755,19.369152267229538,10.149196066536808,23.75631283824033,0,2024,12,28,4,5,0.0,1
37,14.86360689309484,2115,108531,0,0.991287968289835,3,-1.6122347106195447,29.692378403241893,normal,1.68884176567538,7.443244467692922,316.41455493572556,9.699725239228192,270.2996938405111,5.411928637649365,19.615844638872396,9.97193705293945,24.50441880103809,0,2024,8,27,19,1,0.0,1
9,29.932148129956815,4720,167159,5,0.5240481427169468,4,-1.8226547985833221,30.02792082530112,normal,2.293909630702296,7.038140552967717,362.0172003611779,6.138068290317181,265.97023098894834,6.888302284917248,46.97934777908296,18.192594580529516,24.79738815239426,0,2023,1,22,21,6,0.0,1
23,5.626320238138395,3549,10769,0,0.8052203002569213,5,-1.7249545858860749,29.961182739615168,normal,1.6001295556593622,7.780260825925945,411.4248634658568,11.265848601444098,275.78308273023663,5.103627902285731,35.42140545838125,15.222226452235894,27.56190432976638,0,2025,4,18,9,4,0.0,1
38,23.286882959929294,1434,60206,0,0.2036115509876213,1,-1.8455879245090527,30.045261333406906,normal,2.2872088613832906,7.104350363019891,442.04448194359367,12.578970894517209,276.57595468257534,5.010361017082774,14.311211725662764,8.275000676773944,24.272518964517676,0,2024,12,7,14,5,0.0,1
30,7.214901774172039,4967,40785,1,0.6028720817968236,4,-1.8812216655687852,30.17925267990664,normal,0.06990267501231234,7.329872445580022,324.3243015079962,5.385101697747993,311.40264710047785,6.715287131745412,49.858129384619254,19.301816116785776,27.10538079724587,0,2023,1,12,19,3,0.0,1
12,22.3119768597347,1341,7314,3,0.28701514647104887,4,-1.6193326179004959,30.09162157821274,drought,3.695102239446962,7.119670466676543,583.9676931787375,12.778515786562675,243.06912817457072,4.842143384291887,12.787851234430391,8.669648281267788,24.426033970498825,0,2024,6,15,12,5,0.12,0
42,6.480008620795081,1168,130287,2,0.9772175796765926,1,-1.7031435428636779,29.907518254103074,heavy_rain,10.980219988111774,7.127706645432394,389.6185620823744,9.736181564800514,126.60454135511033,5.970020458091058,17.21395479571144,8.955980004476295,29.73083610774257,0,2024,1,1,7,0,0.28,0
10,16.048963420561595,3609,57522,0,0.9090172466478785,5,-1.5567957834146835,29.79793155887451,normal,3.166166379354707,7.9714937497735745,437.371318631883,7.988212838261401,244.90590202294354,5.707761666853257,36.934078452500046,15.408194614762296,24.801130336475428,0,2025,2,27,18,3,0.0,1
50,20.199350876726154,3157,173782,2,0.4745994425834953,1,-1.8308783480326267,29.76320528437031,drought,3.364817945565827,7.439939402044838,512.8231899721521,13.825451280568984,258.6006077890038,4.369128708196968,29.902435694265915,13.721794964522374,24.936336729260923,0,2023,9,14,18,3,0.12,0
36,13.240428741533496,344,40273,2,0.05751616312217511,4,-1.833937249259068,29.992296848503525,normal,0.5213349552482153,7.43596731629719,336.6120700559991,9.00558014041913,292.28310741232457,6.146937196364589,3.319405697249541,5.136214645818782,24.830263871904567,0,2024,4,4,2,3,0.0,1
17,29.00180976630849,3001,12003,4,0.6640223565834729,3,-1.8797474005184243,30.10988568965272,drought,4.646680322065026,7.627845914371432,494.94509796058,12.859359296027318,227.78573497232625,4.695891192022192,27.73752228936368,13.722852909497476,30.539034730620777,0,2026,6,16,19,1,0.24,0
10,21.313722982389383,2877,90156,1,0.8268960584981068,5,-1.868234288806954,29.623638560067015,normal,3.333380885402687,6.834493628387449,419.03689935386404,13.395351929647287,247.7174472948149,4.410574934015581,26.109255717145814,12.880081285393988,23.58523847375675,0,2026,4,28,11,1,0.12,0
46,5.141194707267562,3096,59421,3,0.2598601464664383,5,-1.5379574720016402,29.6327776497361,normal,2.5390521582628174,6.682335289012809,382.5799098389377,9.201942405152337,260.60846515104345,5.446273981223127,31.386636659092257,13.501975200953527,24.906825625443805,0,2022,5,21,19,5,0.0,1
27,11.478173464075194,1087,5831,5,0.41709040414827203,3,-1.6684066742848942,30.05191290128373,chemical_contamination,3.0580359651185725,7.7696847902896025,426.95362669111165,12.425764931102893,132.88321753025738,0.9558067353562198,10.325556018826925,7.722196581050593,21.22880262884983,0,2022,4,25,9,0,0.28,0
41,9.762552614670065,2672,155060,5,0.349884953452383,3,-1.6992592095403074,29.951931500934542,normal,2.10228054602169,6.798960136578628,366.57249086895143,9.518352290692421,276.6977174533016,5.569236358990436,28.05981835401114,12.357229769378398,19.946709765127988,0,2022,10,18,8,1,0.0,1
42,9.21730112800055,502,41988,1,0.48002998635502214,1,-1.8875661855721195,29.69804155697525,normal,1.3230826252298846,7.486181236491809,386.4107878060878,8.424302402442368,279.34937312126794,5.725261076160917,6.466537297461177,6.021768110797748,22.818656134413178,0,2024,12,12,16,3,0.0,1
4,6.746694063980611,4873,3806,2,0.021557167342901362,2,-1.6783284506881226,30.16337341290554,normal,2.585682970976267,7.288494007273988,436.92744887091203,11.904823199784046,268.87948500038,4.923801261604251,49.03242061591788,19.703621808292844,27.495702004454888,0,2024,8,12,21,0,0.12,0
35,5.978698246126943,4887,71423,2,0.9906594328432512,3,-1.6190187281655903,30.098020997561683,pipe_leak,7.442051120053384,7.53695597155179,415.3140189867157,9.56125463252011,186.75302931258702,5.16786381914993,47.7471443080078,16.726084319153447,33.034493646826725,0,2024,12,25,7,2,0.12,0
17,26.169733463246423,1304,118908,5,0.6607090237895742,5,-1.6561562065006106,30.027636004255328,normal,2.5907071707347393,6.933749750232112,466.6755115415891,11.961233991768509,258.4545214389014,4.996506488118059,13.205078799722283,9.10619077355974,26.37071048432897,0,2023,12,26,22,1,0.12,0
46,29.68536057975497,1766,135251,5,0.8458889794447482,4,-1.5577971424117267,29.65569761241291,normal,2.5157110945522505,6.632972612222272,351.11773395190033,7.241576687775638,267.09428105732417,5.863988199704596,16.44429159124012,9.23118058704581,23.302389768030253,0,2024,8,26,10,0,0.0,1
11,5.220864706922133,4371,40336,4,0.5538757061479614,2,-1.8299901120821729,29.944958514353235,pipe_leak,6.621681807169857,6.940694600822656,370.15535354746964,9.184507563090545,198.98528594786785,5.625889884693311,39.7897894991058,14.544307730293466,23.286826851240264,0,2022,4,3,13,6,0.12,0
2,23.842083140698634,1911,11402,2,0.5747251096094019,2,-1.6669243721757747,29.904964323285053,normal,1.9809288214449812,6.782006974630802,392.3707631285848,9.29124878774139,271.48156688771854,5.706606156092109,20.009718963525298,11.342141045627354,25.288069023979745,0,2022,6,20,23,0,0.0,1
34,7.2126663739278385,3316,76485,2,0.1242284246897627,3,-1.6322391877067821,30.09327785112364,normal,2.3842099840610853,7.3053428115469545,366.64859933452294,7.658151033599394,272.6713559675057,6.169529571946394,33.71918119061124,14.046001402220536,21.643621439619636,0,2024,9,14,7,5,0.0,1
28,15.889259143958933,4739,14836,4,0.5874461842211952,4,-1.7501581205789525,29.773984977286,normal,2.259761527904095,7.241361519652746,481.7175096975125,9.371203907225864,264.40649571364304,5.453568871993546,47.89591838536736,18.600052677778656,24.993017598542167,0,2022,2,11,4,4,0.0,1
28,6.315529846910792,4540,175667,1,0.6677546953681,2,-1.6085674773346046,29.68305939746298,drought,5.978781925423602,7.182278109022723,507.7915788613933,16.74631525027663,216.70832659853002,3.9368947673703825,43.82853844109018,17.889909036621994,24.78599217294716,0,2026,7,19,16,6,0.32,0
14,8.49775488896136,3148,15347,1,0.29867524453397953,5,-1.8202012463188462,30.148832256342605,heavy_rain,10.834251303004143,6.240645565674335,390.1402414021904,8.363264377140734,145.21836359598663,5.747295017686721,33.38114550756591,14.715043977121123,24.801131216401238,0,2024,2,19,18,0,0.36,0
25,12.615474668213698,3992,55969,2,0.2661829545655221,2,-1.6352230251797533,29.684372453848308,normal,1.9722071470351428,6.514260829988666,418.29067597093444,9.593177096580632,273.3695275352741,5.739783173950695,39.729781198392615,16.175154758438598,30.77199239892842,0,2026,8,27,20,3,0.0,1
49,21.298806845787848,4226,58148,4,0.22730854076670415,2,-1.8763356422784359,29.55128694800099,normal,1.8917226885720078,7.842566794132075,431.3012587604761,9.898590936858765,264.8450334984549,5.514425994017115,40.5877351781818,15.47130564927343,22.98629873130937,0,2025,4,24,15,3,0.0,1
39,14.483937501050933,3314,91996,0,0.6920986510721098,4,-1.786383582170145,29.671800040262095,normal,2.5434310514040805,7.887291490610541,427.2529297394184,11.344597604947282,256.5184790946701,5.483249028467935,32.47642001914379,13.97173448330335,23.80782075968461,0,2023,5,15,17,0,0.0,1
50,24.396608839182235,1844,3432,3,0.6178737211340137,4,-1.865289511713505,29.634331106426718,normal,1.402824432082797,7.064846703165496,403.2620379694085,8.374670980513923,274.07042084761684,5.990803689258108,17.906840410170595,9.30610530426667,24.04809323509216,0,2026,1,18,13,6,0.0,1
17,3.3494768871530556,279,142685,0,0.10698880731175908,1,-1.6229065334301946,29.831551069470425,normal,3.2191954779457097,6.927023003663882,410.6338790465339,6.7321191442515325,253.11958590391188,6.307968846696105,1.9924818470043357,5.371070249384086,30.345792843983148,0,2022,6,26,11,6,0.0,1
44,17.369560054335448,4528,199849,3,0.41611079853506605,5,-1.7850691864147739,29.569518517020203,heavy_rain,8.170633250276055,6.317336817932336,310.70010565547824,11.509714933308212,176.29783381116084,5.008202607991582,49.85260443461135,18.13002113197978,29.44093703758732,0,2025,4,3,21,3,0.2,0
20,3.647828926587666,3044,34416,0,0.8557151401928798,2,-1.820394442458061,29.9055823154633,normal,2.533159145870352,7.472095338976638,349.22247282142337,9.827465451709559,265.315167213937,5.644846419627734,32.194178332706436,13.988298563758631,19.356501204429787,0,2025,12,3,20,2,0.0,1
47,3.9751637318204507,471,60337,2,0.6218475245315195,3,-1.6889630113758967,29.797727705648402,chemical_contamination,0.2812790787387652,6.442230627164905,914.7459080072086,7.74395892685761,126.969229987439,4.301672656525913,5.163013159522407,5.518830263972563,23.001465234800104,0,2025,2,24,17,0,0.44,0
44,9.612655263320235,1149,110700,3,0.8149654131482051,1,-1.7255241069834055,29.870859227838636,pipe_leak,11.163107715467106,6.4077397359309405,410.90632989459095,11.40565434155638,138.99992256164276,5.160567380120401,7.635163897976657,3.6558531753753547,25.625098994157298,0,2024,4,23,5,1,0.36,0
9,3.596814739722721,252,58995,4,0.4410512539217821,3,-1.8609176818337145,30.005434674604636,drought,5.235268145530997,7.103408563211603,455.88828131362874,16.24126325835986,228.82045060895882,3.8691786152918013,0.0,5.991380165287138,28.15559322795591,0,2026,6,27,11,5,0.32,0
49,23.37603085126774,1728,170649,4,0.6972954933120848,5,-1.8478683082862035,29.85567650070319,chemical_contamination,1.3601483659030804,7.911400760475286,792.0005314709142,8.125783314053493,111.23656114552446,2.8519161549434946,17.71174803561833,9.35646435857834,29.31124556885353,0,2022,11,14,9,0,0.28,0
31,15.468061264229632,1175,112130,0,0.34303063979199355,4,-1.8230548522090078,29.583429228572385,normal,3.293269925178566,6.755437216067036,403.2469269109201,12.945668931561475,247.92872324337287,5.090026300584194,12.239691705151541,7.9596969530149755,22.778922096594457,0,2024,3,18,12,0,0.0,1
39,19.514395756824136,2017,166198,0,0.45564272084646473,4,-1.8310586604112467,29.808638223066357,chemical_contamination,2.005229949200093,8.487841514292384,633.4228069332777,9.041735522001906,82.94486320060646,4.718132755560908,20.542820329491818,10.612518160834137,24.617562312866532,0,2024,8,3,7,5,0.28,0
29,2.1597478058952166,4730,99131,1,0.05232005309229604,2,-1.813878201008094,29.727614361560732,chemical_contamination,1.9730129069745381,6.203475552812325,892.0001991508586,10.07230331127025,89.9959157221919,1.8502991507345103,49.335993155583296,18.627584592876822,27.541636899819544,0,2025,4,25,9,4,0.44,0
11,7.131779556710247,4376,124068,3,0.989198642675525,3,-1.8162199336537102,29.76365616555882,chemical_contamination,2.58527767458865,8.463760395153823,585.5967127482721,10.671373366368783,158.82960732878354,2.243364253930967,45.41059190906625,18.377926952821785,26.984789390632287,0,2023,3,17,13,4,0.12,0
50,15.93710181477739,4250,142218,1,0.340576411757729,4,-1.8405692749534803,30.083319122424296,normal,1.8396346320376946,7.184505175991446,332.2944422595015,9.739028140293033,278.0110600741987,5.281677199196881,43.19945056747498,17.06580771758,24.885549732689284,0,2025,6,7,19,5,0.0,1
6,2.919320805683176,4686,28326,3,0.8023180968543704,3,-1.8603720927314091,29.508274032593334,pipe_leak,6.071886144863982,7.063988984958254,461.2896315469811,12.491162294249191,207.02430708003558,4.8293124053777,44.816037691265294,14.800553708890037,23.35389392194452,0,2022,3,5,11,5,0.24,0
41,5.237259446810784,510,91002,2,0.2054624364735408,3,-1.6471115446652047,30.122374546303192,chemical_contamination,1.9182504387504271,6.7122590504536905,523.0300872582144,15.659460295254782,174.6834824420393,1.8465737300633194,5.276436843358256,5.954873039376258,19.645310087900732,0,2024,5,13,10,0,0.2,0
11,1.145504417889272,3870,119294,5,0.52919251772542,2,-1.8308512788541744,29.61806087418146,chemical_contamination,2.177225736749235,8.1887758974837,878.2541425976825,14.920387039528263,188.88156302504038,0.49908860801947746,40.702535100916144,16.523552615403073,28.40852860724598,0,2023,3,20,23,0,0.2,0
40,27.388911578239174,4131,27114,5,0.6338612132085986,5,-1.766701593873581,29.89942497173338,pipe_leak,9.309976609970516,7.633229200576055,381.42330255664183,10.978529623087638,153.06925400850935,4.953199948323351,38.42368502094365,13.307472124540364,27.657795717805712,0,2025,5,15,16,3,0.24,0
22,13.221548363401187,801,86643,1,0.9262886664609553,2,-1.808735421859618,29.53245919194939,drought,2.851296020858591,7.208975380704977,516.4120356084832,13.127995388518507,251.5883240336052,4.720520595162803,4.9844283320366305,6.779590331553644,32.243195162045154,0,2022,3,27,7,6,0.12,0
12,1.8281029865009377,1849,109634,3,0.2776633002082459,3,-1.6998010545560038,30.100625547890928,drought,1.5778632545513236,7.945180829481403,410.38146944975824,12.675868175256115,277.28261510224434,4.553734381743037,15.787022417033997,10.169913127648876,34.37298282805847,0,2024,7,24,9,2,0.12,0
12,14.084508753733727,2005,60932,0,0.5823110358247653,1,-1.549499619814778,29.71313086219033,heavy_rain,10.417480460398613,6.439901789434626,315.29969406341866,7.281551948696268,149.43806214469615,6.10613140635492,21.940599299484294,11.723252622158906,27.66134608936021,0,2023,2,1,9,2,0.36,0
16,26.68264010175553,2950,180107,5,0.5698917284503828,3,-1.6042687395051431,29.688017454747296,pipe_leak,6.330109563281488,6.844945347570745,373.8576854582043,15.253441264510986,210.07821218603385,3.657231664827616,28.9011289793827,10.099083988184558,28.301379506529038,0,2025,1,16,15,3,0.32,0
46,6.103498959769163,76,161950,4,0.7520056233911737,5,-1.8102715429735352,29.771851098888792,drought,3.180226759135935,7.6712988202866095,492.43209946580436,19.118646325594074,242.49539514420377,3.042126505384139,0.0,4.772248941279174,20.334768481298703,0,2025,3,13,9,3,0.2,0
39,7.517019382110538,408,955,1,0.3137944385676633,5,-1.744734521689148,30.070741960188336,normal,1.0713907015563293,7.890064668466954,385.80258652679424,9.3605157608283,283.35425264709585,5.502821268163481,4.484616168579058,5.578604280667401,27.16717683306168,0,2024,11,10,14,6,0.0,1
34,29.47588089467914,4293,80304,4,0.6737622555105035,4,-1.5033193366654172,30.05542682633265,normal,1.6074541104152402,7.223462559219813,338.2229609347265,11.168517345576042,275.01090464953774,5.426807158438669,41.907931001509965,16.886993117657013,23.853767390612564,0,2022,7,9,19,5,0.0,1
32,25.690334461227756,2172,14505,5,0.5904492791129965,5,-1.603627298015919,29.609089358485928,heavy_rain,12.193788009637009,5.587795389672096,322.8434535146029,12.255119451816741,122.54636822474765,4.754882962168923,24.93416614127057,11.833028973217743,26.296694623623857,0,2025,3,13,18,3,0.48,0
21,16.681564165459164,732,156655,4,0.8119043206456343,1,-1.8656612174754656,29.993506244514364,chemical_contamination,1.6626475715034965,5.655844970584611,649.1655753691757,9.665991653451462,154.80815826088158,1.595626037608206,6.3809180645303165,6.4343317265813775,29.60049427129036,0,2025,1,1,23,2,0.2,0
46,5.987370518662612,1474,192771,1,0.025313144322982373,5,-1.6163938927499786,30.00627949686342,normal,0.5731494551455081,7.748608900280829,467.17455089491773,8.138714572118277,292.1246616092305,5.915795517586849,14.256668678249888,8.800423063830825,21.51071000620103,0,2025,9,24,15,2,0.0,1
14,6.975982233139501,3259,39367,2,0.7981223018903998,2,-1.8831561793055802,30.066671721968255,normal,2.9912323348092658,7.02432831297136,528.3488673687635,8.445350091655527,255.7417153330864,5.625111815381051,33.432576739254245,14.995342372684366,27.42554693417818,0,2025,4,12,18,5,0.0,1
48,25.91301770652145,582,135206,1,0.5522690572748545,1,-1.5326694022348621,30.065776821331458,heavy_rain,15.25196553165117,6.390091244347206,232.5766242341167,8.371451859319517,68.72283966274998,5.911532042873969,9.584573288482177,6.717601032715989,22.325127657856736,0,2024,10,19,20,5,0.36,0
20,20.428280802819312,2679,183528,2,0.662049661241231,4,-1.592980646599046,29.792014428985194,normal,2.1659191098688,7.875948767415174,403.76373665360234,12.531441443298517,265.45087202232935,4.751225838475972,26.393977384334445,12.255814617785617,22.594734830734335,0,2026,5,10,16,6,0.12,0
18,10.85284878052946,3871,133766,2,0.9140314702445202,3,-1.5419547041143973,29.6008816321638,normal,1.3699228819208111,6.618834825356465,340.73543159144725,9.526631777220976,276.84603016281136,5.679342241401092,37.974632805345365,15.244182059270399,19.715006447432472,0,2026,10,17,6,5,0.0,1
24,1.266051983095384,1303,71121,4,0.07432691381665557,1,-1.5794993167576294,29.709069290931748,pipe_leak,3.5814035275130807,6.539522674312107,422.01276430816523,12.251286428783558,247.7141319650205,4.8524010879881905,11.217854525792255,5.8786753709100035,20.96331440069651,0,2025,8,18,15,0,0.12,0
38,4.512634405893529,1569,1595,1,0.40197132790457,1,-1.6859312070135504,29.896098215392943,normal,2.8827890591825267,7.05290240663684,384.55126340425517,11.06382286202182,254.00372719376583,4.910982893213196,14.922370501684531,8.53425771441159,19.501277461722395,0,2026,3,18,8,2,0.12,0
36,22.012265572706156,2922,185639,2,0.8155868577865095,3,-1.503447900755386,29.99659988483829,normal,1.4065894823295508,7.713267737276165,360.5556293488902,9.23902805292983,269.39401165154044,5.809513656089668,29.962097470596223,13.357463009476971,21.49828153994398,0,2025,7,21,1,0,0.0,1
39,19.638076242816236,3571,67816,3,0.928626541978107,3,-1.8930163315120503,29.68857382489695,normal,1.5005078523205797,6.986164468609367,438.67772691626413,9.15306546273196,272.66613112263457,5.836605792809637,35.14951864730123,15.480682379257656,26.944132271911453,0,2023,6,1,18,3,0.0,1
5,11.084070556575483,1551,198048,4,0.8298782800949361,3,-1.5369313461118008,29.75633131666879,heavy_rain,9.319868673061421,6.365160442932164,384.97664488448714,7.797493548155359,160.16884152168694,5.842681848933925,19.436112482380583,10.53081846524798,26.25090260862203,0,2023,10,1,15,6,0.2,0
9,17.96277991670929,4707,109321,2,0.8372202922467995,3,-1.8918908513588581,29.702219938133233,pipe_leak,10.682645227770712,7.466728378098773,451.0109848899526,9.3732202928054,132.55883832468683,5.467386540186628,43.839648371172586,16.468504597909792,21.33870619811765,0,2024,6,1,9,5,0.28,0
43,22.775985076984043,1604,119834,1,0.007742789360961955,2,-1.7415676359368732,29.89962914276423,normal,0.20750133974906412,6.998533891152582,393.41704870505197,10.312485660339235,297.5193532676382,5.278332115320573,16.36384124845224,9.1277114187854,19.99126833804657,0,2022,2,9,16,2,0.0,1
50,19.492887337505092,2671,34425,4,0.24242740795916395,1,-1.8153740094969664,29.502709867002878,normal,3.020611991108345,7.576114185301747,353.432746605632,10.925480201424257,254.34627365668305,5.236150586599566,26.676532920827846,12.00053001787182,20.548602521034113,0,2026,1,27,17,1,0.0,1
7,7.565563679381691,704,197172,5,0.8925010564615945,2,-1.8813270259533696,29.72098078606638,chemical_contamination,0.7141656661357298,9.09521033598784,791.2925806854763,10.930798633966374,102.80632821632155,3.3196976131356837,6.419578728652775,6.641962465866499,25.76437900115769,0,2026,8,20,19,3,0.36,0
46,28.569379381356775,3757,20983,2,0.9921833264752489,1,-1.839707750917264,30.138085654136123,normal,1.5523846795752645,6.662164970946431,474.0607330745581,10.420646336608293,280.4143663379753,5.330648457925506,35.77607113948633,14.750344987715597,27.491946042278975,0,2026,1,26,13,0,0.0,1
14,1.1970378377643196,2765,119414,3,0.263198843584202,3,-1.7134284572435472,29.61518132895009,pipe_leak,4.664065762169448,7.2982892886500705,444.6697922900108,11.068008893637321,225.2254086121031,5.026480825771516,25.5136670891482,9.32731764729473,25.77301042795946,0,2025,6,17,10,1,0.12,0
49,16.910130767554413,3267,145849,5,0.868439915213483,1,-1.744728580136652,30.09788436693952,normal,3.886158508667332,7.466020727398559,470.69627671456993,7.811230092426385,242.44678053849228,5.961129132720439,33.75768660900356,13.932338807791295,22.481012336624765,0,2023,3,15,22,2,0.0,1
50,7.087640714158635,4491,74055,5,0.08826677378293502,5,-1.8826455224636556,29.989600580608307,normal,2.8661390769219395,7.4989124666141,465.7711204889302,9.445500867554209,253.68926607236054,6.1705136740553055,44.70646787969133,17.279196013860073,28.484646016112965,0,2026,3,13,11,4,0.0,1
32,21.37185709062571,1532,36623,3,0.1661413400663353,3,-1.579273055565954,29.93196813959784,normal,2.766842921897039,7.392480696586904,468.10112987425435,6.923223142269897,256.5943097140821,6.670176793969809,14.342745945263928,8.747542374432523,24.931744529414463,0,2024,2,5,19,0,0.0,1
10,17.073260111587462,1763,119301,3,0.7774551784097409,2,-1.7718721257901326,29.970167304588227,pipe_leak,4.699325938627232,7.115868513207295,419.8072212069311,7.872521228200336,233.45292355589152,6.138438247490126,17.856324088711588,6.614090134671707,24.85937752785135,0,2023,6,20,15,1,0.12,0
40,6.273244837489768,1579,177954,0,0.8647953918879008,1,-1.6340666859222421,29.71665498996246,normal,2.4625629450700854,7.060006249987359,427.291791053324,7.706063871185462,263.14815763457227,5.854521311113293,15.068490889088622,8.402106111478583,25.12963870014539,0,2026,9,26,17,5,0.0,1
6,15.423695629860598,2904,163878,1,0.9479060350121736,2,-1.5657666459172954,30.019475460682262,heavy_rain,7.758059854492477,6.682031660613537,372.4571282119902,8.354736336946672,188.17711497583454,5.939782783019683,31.266249880263004,13.92659738929721,22.210973900961086,0,2024,10,10,11,3,0.12,0
17,15.832311052989812,1460,102578,0,0.11001662727243866,3,-1.8222336716309515,30.165785909013877,normal,2.156563058122599,7.382371256172076,422.83724763309544,10.992463606591546,274.6223403005961,4.884585401012004,14.3845612838356,8.696544887415973,22.229612790928837,0,2023,8,21,14,0,0.12,0
32,12.89889701670999,1913,149777,1,0.6336008182886872,2,-1.8243178759454062,29.59494498817714,normal,3.1149654456452383,7.049715375885568,405.8755471989717,11.851582520662793,255.86143105022478,4.979806565315518,17.649352692686055,9.211318995577672,20.259971384160323,0,2023,12,25,18,0,0.12,0
4,1.744081216688463,1505,23268,2,0.4576942842878491,3,-1.863688305848571,29.965969629264563,normal,2.6046221080234857,7.55193734191409,370.7678517100137,11.09198126127605,262.398417480817,4.623266307954975,15.113542407742255,9.428490349313098,22.419759347530206,0,2024,11,6,13,2,0.12,0
20,6.599928828213256,1443,152364,0,0.46663583361394645,4,-1.5556572187208273,29.979791808487324,normal,1.1628551998976004,7.521949992576588,425.2770941503682,9.990475858164846,280.45452666128887,5.720527221892211,17.625497157335726,10.258021453992123,20.203880213862707,0,2024,5,4,12,5,0.0,1
40,29.080086179908548,520,112555,0,0.6055515247000282,1,-1.705954356536985,29.93710636063795,normal,0.39364820992414706,7.336680551386355,400.7175024623422,7.663724238111876,307.71916831882476,6.191104706324343,6.45608725299031,6.374642898185311,25.104558701637927,0,2025,11,22,12,5,0.0,1
5,6.060462013120238,2484,90361,1,0.9108390964229798,4,-1.513347473334465,30.097375231876615,normal,2.321025161886373,7.9319511771345095,395.7070306164009,10.508515473371924,268.93043988187776,5.185897653218307,24.312826684247458,11.523152075285214,20.327884065636887,0,2025,10,19,9,6,0.0,1
19,14.033511411848083,3826,73031,5,0.9295031237712198,2,-1.501545860461784,29.9303609983509,pipe_leak,8.906553002526563,7.113313872478789,434.65385624210006,10.575269313304657,154.4420066686026,5.41868155512775,36.939027627738795,12.695413709061311,27.344666963962354,0,2023,5,19,8,4,0.12,0
1,9.174190227461136,1304,59564,2,0.5639808778430365,2,-1.6828477031639684,30.08967396566047,normal,3.06591654085176,7.691433412065393,411.14437790324126,13.232944199098622,250.59635437907582,4.4110841164967685,12.872641014443765,39.32854966732396,24.13355333876767,1,2023,9,28,23,3,0.28,0
33,22.827004279581832,3839,165114,4,0.5870343519801754,3,-1.8623801205012187,29.99838215540972,pipe_leak,7.77620538569062,6.730077228651112,325.352783683408,11.77426150184094,173.3762553041601,4.98838669973021,36.02497012680476,12.699456987919485,26.91101866421029,0,2025,11,6,10,3,0.24,0
4,17.55360684887118,3470,25849,4,0.7402787090114356,3,-1.8950202793333204,29.704241026207868,pipe_leak,4.874464406525571,7.841633640568263,333.17498092837525,8.158792644723157,231.4510027170662,5.8702956264408,32.11806410406124,12.38581967268923,22.33470667488943,0,2022,11,20,18,6,0.12,0
15,21.604544329589206,379,173596,1,0.7181882027751008,1,-1.6611361632203112,29.68575636056559,normal,2.3885089891486238,7.9805201440147995,397.28195515509617,9.683230728356142,269.4184556593234,5.690505508146311,3.258845952012531,5.742079379072396,23.425952392428012,0,2026,11,6,19,4,0.0,1
27,19.29081489701498,4568,134257,5,0.8024239366710006,4,-1.5371731445892898,30.14438847540826,normal,2.7272875458594252,7.18265032042038,453.84587939051585,8.0070691847521,268.6282938880721,6.051744904998166,43.5157585475797,17.62044546053941,25.30504552552031,0,2025,6,6,15,4,0.0,1
11,15.359124013661981,1164,34198,4,0.08776580664769673,3,-1.8288043668065008,29.921382953809818,drought,3.474201409602396,7.24234431244204,439.35283339403117,15.783689215166316,234.737098909319,4.059891946457563,9.222095565594552,8.374354013611452,25.301362389133818,0,2022,1,23,20,6,0.2,0
12,28.838371159642485,2124,32144,3,0.5763670159268374,2,-1.8965421951094978,29.914177778871483,pipe_leak,7.906525009591923,6.717204377943291,446.7009096848465,9.483284547326086,171.51283449592827,5.502034902625659,20.98568044911814,8.891403316086889,27.002807081557204,0,2026,6,28,21,6,0.12,0
42,21.24390611903012,872,75433,5,0.7419517287942542,4,-1.6180180206878851,29.510666865807682,chemical_contamination,3.3201359044671737,5.466401374552445,851.2277430183301,8.24367347444971,119.45982284628661,2.938235136507319,7.318991950681207,6.152188702118733,31.83725995157357,0,2025,8,7,21,3,0.44,0
39,20.820359073144832,3395,176330,1,0.2324681128414554,5,-1.5726236205275888,29.65494178062146,chemical_contamination,3.3290314617949526,9.693032578784415,766.1177777479734,10.335124785846606,144.46368448470744,3.377828809912806,33.615310055001856,13.852520623768921,26.63214253383205,0,2024,10,24,10,3,0.36,0
